idade,data,endereco,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
50,23/09/1973,"Lagoa da Cunha, 113
Santa Margarida
51023295 Freitas da Mata / RS",Pernambuco,5609.16,Ensino Médio,0,Solteiro,Tecnologia
38,06/03/1986,"Praça Juliana Jesus, 56
Esplanada
86613567 Pinto de Martins / SC",Rio de Janeiro,3531.13,Ensino Médio,4,Casado,Tecnologia
21,08/02/2003,"Loteamento Viana, 26
Vila Paris
61290-009 da Cunha / AC",Mato Grosso do Sul,10045.64,Pós-graduação,0,Casado,Comércio
31,02/12/1992,"Parque Moraes
Biquinhas
71057-483 da Costa da Praia / RJ",Goiás,8328.91,Pós-graduação,2,Casado,Educação
29,03/01/1995,"Vereda Luigi Dias, 44
Vila Madre Gertrudes 4ª Seção
94703-798 da Mata / GO",Rondônia,7360.9,Pós-graduação,0,Casado,Tecnologia
19,23/09/2004,"Feira Leonardo Carvalho
São Jorge 1ª Seção
93332-727 Costa / RS",Paraíba,1494.05,Ensino Fundamental,0,Solteiro,Comércio
18,15/12/2005,"Favela da Luz, 32
São Jorge 1ª Seção
28674-335 Gomes do Amparo / MG",Paraná,4107.03,Ensino Médio,2,Casado,Comércio
47,02/11/1976,"Praça Lopes, 684
Santa Monica
99471630 Teixeira do Oeste / RR",Rio Grande do Sul,3395.98,Ensino Fundamental,2,Casado,Saúde
26,06/03/1998,"Vale Leonardo Duarte, 49
Vila Satélite
93104715 Oliveira / PA",Ceará,2784.04,Ensino Fundamental,0,Casado,Saúde
36,31/08/1987,"Viela Aragão, 96
Vila Independencia 2ª Seção
28682800 Correia do Campo / PA",Tocantins,3272.37,Ensino Médio,1,Solteiro,Comércio
35,22/02/1989,"Via de Rocha, 472
Ademar Maldonado
45859871 Carvalho / BA",Amazonas,9432.15,Ensino Superior,0,Casado,Tecnologia
80,23/04/1943,"Lagoa Fogaça, 6
Mirtes
87929202 Moraes da Prata / ES",Paraíba,13152.98,Ensino Médio,1,Casado,Saúde
28,03/12/1995,"Passarela Castro
Tres Marias
37889-512 Sales / AM",Espírito Santo,5017.33,Ensino Médio,4,Casado,Tecnologia
40,12/05/1983,"Rua Evelyn da Cunha
Paulo Vi
20393-581 Carvalho de Goiás / RS",Rondônia,6707.64,Ensino Médio,0,Divorciado,Tecnologia
36,06/08/1987,"Trevo de Cardoso, 43
Solar Do Barreiro
80055-632 Pereira / DF",Minas Gerais,3631.22,Ensino Fundamental,3,Solteiro,Indústria
34,26/09/1989,"Chácara da Paz, 370
Marieta 2ª Seção
25002-199 Farias das Pedras / RS",Amazonas,2145.31,Ensino Fundamental,0,Casado,Educação
27,19/09/1996,"Colônia Moura, 24
São Bernardo
69860349 Ferreira / AP",Piauí,3003.07,Ensino Fundamental,0,Casado,Tecnologia
43,19/03/1981,"Estação Moreira, 88
Saudade
64500-711 Alves / PA",Acre,13513.32,Ensino Superior,0,Solteiro,Comércio
35,13/11/1988,"Setor Pinto, 70
Vila Rica
47978596 Castro / MS",Mato Grosso do Sul,6379.81,Ensino Médio,0,Divorciado,Educação
18,24/08/2005,"Condomínio de da Cruz, 41
Das Industrias I
89230534 Nascimento da Prata / RJ",Pará,2556.24,Ensino Médio,1,Casado,Comércio
30,25/03/1994,"Vereda Maria Julia Moura, 591
Vila Piratininga
80074523 Mendes / RO",Maranhão,3657.41,Ensino Médio,2,Casado,Tecnologia
65,08/08/1958,"Sítio Larissa Alves, 86
Santana Do Cafezal
24130-790 Silveira de Caldeira / SC",Goiás,7712.38,Ensino Médio,2,Casado,Saúde
61,15/12/1962,"Aeroporto Eloah Freitas, 46
Aparecida
70604959 Cavalcanti / GO",Distrito Federal,6802.41,Ensino Médio,0,Solteiro,Indústria
23,28/03/2001,"Estrada Costa, 49
Vila Engenho Nogueira
17602-477 Rodrigues Grande / BA",Roraima,5649.46,Ensino Médio,0,Casado,Comércio
43,02/07/1980,"Alameda de Rocha, 866
Santa Isabel
82480-491 Pereira de Minas / PE",Amazonas,7287.9,Ensino Médio,1,Solteiro,Educação
28,21/06/1995,"Viaduto Vicente Cardoso, 48
Vila Copasa
33186-094 da Rocha Verde / SC",Distrito Federal,5634.06,Ensino Superior,0,Solteiro,Tecnologia
40,27/11/1983,"Chácara Lucca Cavalcanti, 48
Vitoria Da Conquista
67518235 Silva de Ribeiro / MG",Maranhão,7346.37,Ensino Médio,0,Divorciado,Saúde
45,17/10/1978,"Setor Maria Cecília Silva, 91
Conjunto Jatoba
09821-192 Santos das Pedras / ES",Santa Catarina,8553.71,Ensino Médio,0,Divorciado,Saúde
65,28/06/1958,"Área Ramos
Paraíso
75124-847 da Cruz de Mendes / SC",Pernambuco,14069.73,Ensino Médio,2,Casado,Indústria
50,08/12/1973,"Praça de Ferreira, 11
Vila Oeste
52551227 Santos de Martins / PE",Roraima,5974.51,Ensino Médio,0,Casado,Comércio
64,14/08/1959,"Alameda de Teixeira, 73
Custodinha
45086-382 da Luz de Minas / RN",Roraima,10742.06,Pós-graduação,1,Casado,Indústria
59,28/04/1964,"Colônia de Barbosa, 4
Vila Ecológica
82087-250 das Neves dos Dourados / RJ",Rio Grande do Sul,16579.03,Ensino Superior,1,Solteiro,Educação
36,11/11/1987,"Via Pedro Novaes, 17
Lagoinha Leblon
56547072 Gomes / MT",São Paulo,2658.31,Ensino Fundamental,1,Casado,Comércio
29,11/02/1995,"Fazenda Maria Cecília Martins, 3
Aparecida 7ª Seção
09570934 Almeida / AM",Santa Catarina,4119.86,Ensino Fundamental,3,Casado,Saúde
34,07/11/1989,"Praia Vitória Nascimento, 53
Heliopolis
62974312 Lima / RR",Mato Grosso,6648.83,Ensino Médio,1,Solteiro,Saúde
50,02/11/1973,"Viela Aragão, 915
Fernão Dias
62269401 Cardoso / PI",Paraíba,14919.62,Ensino Médio,0,Casado,Tecnologia
30,19/04/1993,"Praça de Cardoso, 874
Vila Coqueiral
13786258 Porto / TO",Alagoas,4206.46,Ensino Superior,1,Divorciado,Comércio
35,22/09/1988,"Sítio de da Mota, 69
Vila Petropolis
76995674 Campos / RR",Rondônia,7044.02,Ensino Superior,1,Solteiro,Comércio
43,23/11/1980,"Via de Cardoso, 53
Castanheira
35621-605 Pereira / RO",Bahia,3462.48,Ensino Fundamental,0,Solteiro,Comércio
46,28/07/1977,"Colônia Vitória Aragão, 54
Nossa Senhora Da Conceição
10299-191 Costela de Minas / TO",Paraná,7745.41,Ensino Médio,0,Casado,Saúde
21,31/12/2002,"Viaduto de Nogueira, 81
Vila Copacabana
96874-055 Azevedo / DF",Sergipe,3107.12,Ensino Médio,1,Casado,Saúde
31,07/09/1992,"Sítio Isis Aragão, 967
Alto Das Antenas
05253098 Lima Verde / RR",Distrito Federal,6065.84,Ensino Superior,1,Casado,Educação
49,25/01/1975,"Praia Monteiro, 93
Indaiá
65701-975 Novaes / PB",Rio Grande do Sul,9272.13,Ensino Médio,1,Casado,Comércio
27,25/05/1996,"Ladeira Ana Sophia Oliveira, 515
Venda Nova
79333767 Jesus do Sul / MT",Bahia,3159.23,Ensino Fundamental,0,Casado,Educação
26,08/11/1997,"Vale Benício Nascimento, 5
Lorena
86843-063 Carvalho Paulista / PA",Minas Gerais,4552.13,Ensino Médio,0,Viúvo,Tecnologia
20,01/03/2004,"Área de Azevedo, 86
Vila Maloca
03826-235 Nunes da Serra / SP",Goiás,2979.7,Ensino Médio,2,Casado,Indústria
32,07/05/1991,"Avenida Samuel Moreira, 99
Miramar
55910-805 Almeida de Duarte / PA",Distrito Federal,13553.97,Ensino Superior,1,Solteiro,Tecnologia
59,30/12/1964,"Pátio Fernanda da Conceição, 7
Califórnia
40009-188 Barbosa do Norte / CE",Mato Grosso do Sul,8936.86,Ensino Médio,0,Casado,Saúde
45,25/07/1978,"Vereda Sabrina da Cruz, 42
Saudade
68634-925 Novaes / MS",Minas Gerais,9200.73,Ensino Médio,0,Casado,Educação
22,04/07/2001,"Estrada Pedro Henrique Peixoto, 14
Vila São Dimas
82011-454 da Luz / CE",Rio Grande do Sul,6021.08,Pós-graduação,0,Casado,Educação
30,30/04/1993,"Condomínio Juliana Oliveira, 570
Floresta
60875260 das Neves Grande / AM",Amazonas,6609.48,Ensino Médio,1,Casado,Indústria
24,13/01/2000,"Avenida Moreira, 43
Buraco Quente
13587977 Carvalho Paulista / AM",Mato Grosso,3013.42,Ensino Fundamental,3,Solteiro,Saúde
43,24/10/1980,"Praça Emilly Monteiro, 4
Bom Jesus
46039-292 da Cruz de Gomes / BA",Santa Catarina,5067.91,Ensino Médio,0,Solteiro,Educação
33,15/06/1990,"Estação de Fogaça, 48
Jonas Veiga
66800309 da Cunha / CE",Amazonas,5587.95,Ensino Médio,0,Divorciado,Saúde
28,09/03/1996,"Quadra da Luz, 567
Horto
71160177 Ramos / SP",Pará,5948.73,Ensino Médio,3,Casado,Tecnologia
39,04/05/1984,"Colônia de Correia, 421
Vista Do Sol
95183-181 Lima / ES",Paraná,7154.37,Ensino Médio,1,Solteiro,Comércio
28,03/07/1995,"Esplanada Yago Azevedo, 7
Dom Bosco
88299-512 Campos Grande / RS",Paraná,2855.26,Ensino Médio,0,Casado,Comércio
65,12/03/1959,"Passarela Melo, 5
Vila Nova Cachoeirinha 3ª Seção
26446-279 da Luz / AC",Sergipe,6920.97,Ensino Médio,0,Solteiro,Comércio
82,07/01/1942,"Conjunto Bárbara Barros
Ermelinda
88020379 Araújo / TO",Sergipe,4567.38,Ensino Superior,0,Divorciado,Educação
18,04/11/2005,"Travessa de Gomes, 29
Vila Madre Gertrudes 1ª Seção
83222-053 Fernandes / RR",Tocantins,5018.71,Ensino Médio,0,Casado,Comércio
35,11/02/1989,"Loteamento Freitas, 40
Lagoa
91799155 Alves de Goiás / DF",São Paulo,7196.35,Ensino Superior,1,Casado,Saúde
55,19/12/1968,"Via Yuri Carvalho, 428
Vila Da Ária
43432-006 Dias / AL",Santa Catarina,10817.81,Ensino Superior,0,Casado,Saúde
30,07/10/1993,"Vila Bernardo Silveira
Manacas
59616643 Cardoso dos Dourados / AL",Ceará,6886.48,Ensino Médio,0,Casado,Saúde
25,09/02/1999,"Trevo Laís Teixeira, 4
Alto Caiçaras
91705-282 Fogaça de da Conceição / RR",Rio de Janeiro,8558.86,Ensino Superior,2,Divorciado,Tecnologia
32,30/10/1991,"Rodovia de Gomes, 80
Casa Branca
84920286 Aragão / RO",Alagoas,6157.76,Ensino Superior,4,Casado,Tecnologia
38,25/01/1986,"Alameda Natália Araújo, 981
Cabana Do Pai Tomás
54179-368 Souza Grande / BA",Paraíba,6880.25,Ensino Médio,0,Casado,Comércio
47,06/04/1977,"Estação Emanuelly da Conceição, 76
Grotinha
63262073 Cardoso de Vieira / SP",Rio de Janeiro,4564.23,Ensino Fundamental,2,Casado,Tecnologia
28,24/04/1995,"Aeroporto de Gonçalves, 52
Mineirão
76608-385 da Paz de Rodrigues / GO",Goiás,4816.01,Ensino Fundamental,0,Casado,Tecnologia
31,09/10/1992,"Setor Cardoso, 77
Graça
80443386 Ramos / SP",Santa Catarina,5602.22,Ensino Superior,2,Casado,Educação
50,27/12/1973,"Quadra Almeida
Dom Silverio
88044-099 da Mota das Pedras / TO",Espírito Santo,11947.57,Ensino Superior,1,Casado,Tecnologia
57,31/08/1966,"Sítio de Gomes, 96
Vila Santa Monica 1ª Seção
07512051 Rezende da Mata / PA",Pernambuco,3069.3,Ensino Fundamental,2,Casado,Indústria
34,22/12/1989,"Lagoa Aragão, 48
Boa União 2ª Seção
53622-108 Fogaça / AL",Ceará,5518.41,Ensino Médio,2,Viúvo,Saúde
47,07/10/1976,"Residencial Melo
Outro
80827308 Cavalcanti Grande / BA",Acre,5641.77,Ensino Médio,0,Viúvo,Saúde
38,13/04/1985,"Campo de Pinto, 9
Serra Do Curral
95110292 Rocha / AL",Santa Catarina,3587.04,Ensino Médio,1,Solteiro,Educação
38,27/06/1985,"Alameda Rodrigues, 21
Vila Dos Anjos
29041106 Campos de Freitas / CE",Espírito Santo,13096.76,Ensino Superior,3,Casado,Comércio
50,29/03/1974,"Campo de Caldeira, 63
Alípio De Melo
72841428 Moraes / RN",Espírito Santo,10560.25,Ensino Médio,0,Solteiro,Tecnologia
45,13/09/1978,"Ladeira Correia, 28
Santo André
62116384 Melo de Barbosa / AM",Santa Catarina,7426.28,Ensino Médio,0,Solteiro,Tecnologia
41,20/04/1982,"Praça de Jesus, 49
Madre Gertrudes
87256-835 Silveira / MS",Pernambuco,5841.8,Ensino Médio,0,Casado,Saúde
60,05/10/1963,"Largo Rodrigues
Vila Paraíso
23919-462 Dias de Azevedo / PA",Ceará,5082.27,Ensino Médio,3,Casado,Tecnologia
22,19/03/2002,"Viaduto Barros, 31
Vila Aeroporto
24378666 Martins Alegre / MA",Rondônia,5440.48,Ensino Superior,0,Divorciado,Saúde
60,17/10/1963,"Recanto Gonçalves, 6
São Tomaz
53543-708 Barros / DF",Amapá,14987.43,Ensino Superior,0,Casado,Educação
40,23/05/1983,"Núcleo Moraes, 716
Olhos D'água
79565056 Nascimento das Pedras / AL",Mato Grosso do Sul,6988.21,Ensino Médio,0,Divorciado,Comércio
46,24/09/1977,"Largo de Ribeiro, 964
Flavio De Oliveira
08372-942 Caldeira de Nascimento / PI",Maranhão,5831.3,Ensino Fundamental,1,Solteiro,Indústria
50,11/10/1973,"Jardim da Cruz, 25
Tiradentes
04692-258 da Cunha / PR",Rondônia,2061.42,Ensino Fundamental,1,Casado,Educação
24,24/06/1999,"Trecho de Melo, 94
Vila Aeroporto
59705345 Nascimento de Caldeira / AL",Goiás,2471.12,Ensino Médio,0,Solteiro,Educação
24,30/04/1999,"Trecho Dias, 88
Jardim Dos Comerciarios
33861842 Campos / MS",Amapá,3350.61,Ensino Fundamental,0,Solteiro,Indústria
52,24/02/1972,"Trecho de Gomes, 91
Canaa
29993-247 da Cruz de da Paz / GO",Amapá,14033.04,Pós-graduação,2,Divorciado,Educação
44,27/10/1979,"Largo João Lucas Oliveira, 784
Havaí
30546239 Moreira de Lima / CE",Alagoas,4513.6,Ensino Médio,1,Casado,Comércio
20,08/12/2003,"Rodovia Rodrigues, 11
Vila Santo Antônio Barroquinha
29216-745 Moura / PE",Paraíba,3077.11,Ensino Superior,4,Casado,Educação
62,09/06/1961,"Estrada Gabriel Peixoto, 55
Vila Santa Monica 1ª Seção
36887944 Farias da Prata / RN",Amazonas,7421.78,Ensino Superior,0,Casado,Comércio
20,23/08/2003,"Alameda Maria Eduarda da Rosa, 3
Vila Esplanada
32719258 Souza / RR",Espírito Santo,3319.11,Ensino Médio,2,Casado,Tecnologia
19,31/01/2005,"Viela Davi Lucas Rocha, 16
Madre Gertrudes
12087-210 Costela / CE",Mato Grosso,3211.98,Ensino Médio,0,Casado,Indústria
52,16/07/1971,"Alameda de Pinto
Santa Amelia
18102-852 Moura / MS",Paraíba,11766.6,Ensino Superior,0,Casado,Indústria
25,25/04/1998,"Recanto de Cavalcanti, 348
Vila Nova Gameleira 3ª Seção
29940-422 Dias dos Dourados / TO",Amapá,11535.54,Ensino Superior,1,Casado,Saúde
21,18/03/2003,"Travessa Luiz Miguel Caldeira, 81
Caiçaras
71700157 Rezende de Minas / MA",Acre,4578.5,Pós-graduação,3,Solteiro,Educação
30,02/03/1994,"Rodovia da Conceição, 79
Estrela Do Oriente
02295325 Costela de da Conceição / RR",Bahia,14568.68,Pós-graduação,4,Casado,Saúde
51,03/01/1973,"Condomínio Enzo Gabriel Peixoto
Santa Sofia
96969-443 Barros de Minas / AC",Sergipe,6611.13,Ensino Fundamental,2,Casado,Saúde
65,07/10/1958,"Setor de Campos, 32
Granja Werneck
09735922 Barbosa do Norte / DF",Minas Gerais,17638.52,Ensino Médio,2,Solteiro,Tecnologia
53,29/04/1970,"Residencial Enzo Gabriel Novaes, 75
Tupi B
02189-226 Vieira de da Mota / PR",Rondônia,7952.64,Ensino Médio,0,Casado,Educação
42,23/10/1981,"Vale de Nascimento, 43
Vila Paquetá
31649-412 Ribeiro de Campos / BA",Tocantins,5852.3,Ensino Médio,0,Solteiro,Saúde
48,09/01/1976,"Vereda de Rezende, 9
Leonina
15744799 Costa Alegre / CE",Paraná,8295.87,Ensino Médio,0,Casado,Educação
48,04/12/1975,"Passarela Cardoso, 92
Marilandia
61385535 Costela de Minas / RO",São Paulo,7608.27,Ensino Médio,2,Casado,Comércio
53,11/01/1971,"Jardim de Lima, 29
Novo Glória
51757-187 da Rocha / SP",Pará,4151.77,Ensino Fundamental,3,Casado,Indústria
36,23/04/1987,"Vereda de das Neves
Maria Goretti
86524-507 Fernandes de Goiás / MG",Roraima,5770.53,Ensino Superior,0,Casado,Indústria
38,20/10/1985,"Jardim Luiz Felipe Porto, 42
Confisco
86837-452 Mendes Grande / AC",Rio Grande do Sul,5162.99,Ensino Fundamental,2,Solteiro,Tecnologia
43,05/01/1981,"Trecho de Caldeira, 8
Outro
90227753 Cardoso / SP",Paraíba,17741.49,Ensino Superior,0,Solteiro,Tecnologia
33,02/05/1990,"Campo Stella Nascimento, 816
Jardim Leblon
10784-458 Porto / RO",Pernambuco,7883.09,Ensino Médio,0,Solteiro,Tecnologia
63,26/05/1960,"Viaduto de Ramos, 76
Marajó
82361-778 Rocha / AC",São Paulo,3279.95,Ensino Médio,0,Solteiro,Saúde
19,11/06/2004,"Campo da Cruz, 49
Corumbiara
60738-649 Aragão das Flores / RN",Alagoas,5273.73,Ensino Médio,2,Viúvo,Comércio
49,26/02/1975,"Estrada Clarice Barros, 20
Vila Boa Vista
74329076 Moreira do Galho / PA",Sergipe,9152.78,Pós-graduação,1,Casado,Educação
40,12/08/1983,"Trecho Santos, 55
Esplanada
12972-002 Teixeira / AM",Santa Catarina,14866.16,Ensino Superior,1,Casado,Saúde
24,15/04/1999,"Área da Luz
Álvaro Camargos
61467-127 Martins Paulista / RS",Alagoas,4525.76,Ensino Médio,1,Casado,Indústria
65,14/04/1958,"Ladeira Viana, 227
Ápia
79343-786 Moreira do Oeste / MT",Alagoas,11368.63,Pós-graduação,2,Casado,Indústria
18,12/07/2005,"Loteamento de Campos
Silveira
96699439 Carvalho / RS",Rio Grande do Norte,3403.87,Ensino Médio,1,Divorciado,Comércio
41,26/01/1983,"Viela Agatha Farias, 752
Teixeira Dias
80498-546 Pires / RN",Rio de Janeiro,5022.8,Ensino Superior,1,Casado,Educação
76,19/06/1947,"Parque Ana Luiza Caldeira, 13
São João
50226-842 Vieira de da Rosa / PA",Santa Catarina,9125.17,Ensino Superior,1,Casado,Educação
35,13/09/1988,"Praça Isabel Fernandes, 70
Etelvina Carneiro
91805935 Barros Paulista / MS",Amapá,7347.64,Ensino Médio,3,Casado,Indústria
47,15/03/1977,"Jardim de Ramos, 25
Solar Do Barreiro
23852-434 Silveira / CE",Espírito Santo,6319.86,Ensino Médio,0,Casado,Comércio
20,29/12/2003,"Esplanada de Moraes, 36
Vila Nova Paraíso
10346786 Almeida / PB",Mato Grosso,4282.59,Ensino Médio,1,Solteiro,Tecnologia
36,02/05/1987,"Viela de Moura, 52
Vila Mantiqueira
54163961 Vieira / BA",Mato Grosso do Sul,6245.19,Ensino Médio,1,Divorciado,Comércio
42,20/01/1982,"Estrada de Pereira, 36
Vila São João Batista
87044134 Cunha / GO",Rio Grande do Sul,13694.48,Ensino Superior,0,Casado,Indústria
24,15/03/2000,"Travessa Souza, 60
Pirineus
47442442 Cardoso de Goiás / MT",Ceará,8911.94,Ensino Superior,1,Casado,Comércio
50,22/04/1973,"Feira Fernanda Rocha, 27
Corumbiara
78533872 Correia / SP",Pará,6355.96,Ensino Médio,0,Solteiro,Saúde
51,10/03/1973,"Rua de Costela
Nova Cintra
02405-871 Rocha de Rocha / PR",Amazonas,10422.1,Ensino Superior,1,Solteiro,Tecnologia
26,26/11/1997,"Estrada Gustavo Henrique da Rosa, 7
Virgínia
04848-082 Mendes / PR",Distrito Federal,6439.76,Ensino Médio,0,Casado,Comércio
33,05/03/1991,"Trevo de Almeida, 99
Guarani
89526562 Fogaça de Freitas / MA",Piauí,5033.64,Ensino Médio,1,Divorciado,Educação
37,16/07/1986,"Estrada Campos, 6
Dom Cabral
51137-018 Peixoto / AL",Sergipe,13407.58,Ensino Superior,3,Solteiro,Tecnologia
32,20/08/1991,"Núcleo Pereira, 63
Candelaria
77478088 Farias / AP",Roraima,7444.41,Ensino Médio,0,Casado,Saúde
18,16/05/2005,"Avenida de da Mota, 42
Madre Gertrudes
06754160 Peixoto de Rocha / DF",Rio de Janeiro,7254.04,Ensino Superior,3,Casado,Educação
36,29/09/1987,"Distrito de Araújo, 55
Braúnas
75059-911 Porto de Lima / MT",Mato Grosso do Sul,5235.69,Ensino Fundamental,1,Casado,Indústria
37,15/09/1986,"Esplanada Sofia Fernandes, 62
Vila Antena Montanhês
29767038 Costela / SC",Mato Grosso,7608.42,Ensino Superior,1,Solteiro,Comércio
45,06/08/1978,"Lagoa Luna Cunha, 52
Vila Suzana Segunda Seção
28094309 Lopes do Galho / MA",Rio de Janeiro,4624.49,Ensino Médio,0,Viúvo,Indústria
61,12/02/1963,"Trecho Bryan Araújo
Madre Gertrudes
61424151 Dias da Prata / BA",Rio de Janeiro,18260.97,Ensino Superior,2,Solteiro,Educação
59,24/08/1964,"Quadra João Miguel Monteiro, 704
Boa União 1ª Seção
95049306 Souza / SE",Santa Catarina,7466.23,Ensino Médio,2,Casado,Saúde
57,21/10/1966,"Trecho Correia
Novo Das Industrias
51545862 da Cruz Verde / PI",Ceará,5019.06,Ensino Fundamental,1,Viúvo,Indústria
39,01/03/1985,"Vereda da Cunha, 570
Vila Mangueiras
43724-227 Mendes Verde / BA",Rio Grande do Norte,4987.7,Ensino Fundamental,0,Casado,Educação
21,05/04/2003,"Colônia Monteiro, 67
João Paulo Ii
36183-541 Nascimento de Cavalcanti / AL",Rio Grande do Sul,10041.54,Pós-graduação,1,Casado,Indústria
23,07/11/2000,"Morro Lucas Gabriel Melo, 73
São Geraldo
43809-183 Porto / RS",Rondônia,8914.03,Ensino Superior,1,Casado,Educação
48,24/05/1975,"Vereda Freitas, 75
Vila Jardim São José
53338238 Rocha / RO",Amapá,3038.54,Ensino Fundamental,0,Solteiro,Comércio
56,19/01/1968,"Estrada Luiz Felipe Nogueira, 7
São Gabriel
13039-735 Pereira de Goiás / PA",Rio Grande do Sul,5833.79,Ensino Médio,0,Divorciado,Comércio
62,13/05/1961,"Praça de Santos, 29
Bairro Das Indústrias Ii
99210-066 Carvalho de Carvalho / PE",Paraíba,14288.74,Ensino Médio,1,Casado,Indústria
35,24/10/1988,"Recanto Ribeiro, 61
Vila Formosa
76407696 Ferreira da Serra / TO",Rondônia,4458.8,Ensino Fundamental,0,Casado,Tecnologia
38,17/07/1985,"Alameda de Rezende, 84
Tupi A
92092-292 Duarte Verde / CE",Espírito Santo,9111.79,Ensino Médio,1,Casado,Educação
56,05/06/1967,"Pátio Pereira, 6
Mariano De Abreu
49807-022 da Conceição do Norte / AC",Acre,14990.4,Ensino Superior,1,Casado,Tecnologia
45,12/02/1979,"Quadra Gomes, 26
Petropolis
55430605 Gomes / SC",Ceará,5572.64,Ensino Médio,3,Casado,Tecnologia
23,29/10/2000,"Praia de Teixeira, 72
Vila Da Ária
15457-078 Martins das Flores / CE",Espírito Santo,4070.33,Ensino Médio,0,Casado,Indústria
46,06/10/1977,"Quadra de Carvalho, 19
Novo Glória
49000121 Cardoso da Praia / RJ",Roraima,5970.64,Ensino Médio,0,Solteiro,Educação
51,07/04/1973,"Chácara Nunes, 93
Marieta 1ª Seção
76808-667 Freitas / MG",Mato Grosso do Sul,4773.74,Ensino Fundamental,1,Casado,Indústria
40,19/11/1983,"Largo João Lucas Barbosa
Floresta
84319243 Cunha de Aragão / AP",Sergipe,10055.4,Ensino Médio,3,Solteiro,Saúde
25,03/09/1998,"Parque Giovanna Carvalho, 2
Flavio Marques Lisboa
06483-066 Fogaça de Minas / MT",Mato Grosso do Sul,3056.4,Ensino Fundamental,2,Casado,Educação
48,27/09/1975,"Esplanada de Cardoso, 70
Inconfidência
80466159 Carvalho / PI",São Paulo,9800.57,Pós-graduação,0,Solteiro,Indústria
25,04/05/1998,"Colônia das Neves, 40
Vila Novo São Lucas
63206-801 Pinto / GO",Sergipe,5623.45,Ensino Médio,1,Solteiro,Educação
25,22/07/1998,"Pátio Maria Novaes, 2
Nossa Senhora Aparecida
19439126 Correia do Campo / SE",Mato Grosso do Sul,3004.24,Ensino Médio,3,Casado,Indústria
62,13/02/1962,"Setor Emanuel Ramos, 47
Santa Margarida
72275-840 Moura / SE",Amazonas,7826.3,Ensino Médio,0,Casado,Indústria
28,29/02/1996,"Aeroporto Vitor Gabriel da Conceição, 359
São Geraldo
36283801 Teixeira de Lopes / RR",Alagoas,6474.73,Ensino Médio,0,Viúvo,Tecnologia
49,18/07/1974,"Jardim Maria Julia Lopes, 5
Vila São Gabriel Jacui
21883095 Duarte das Pedras / RJ",Goiás,5406.77,Ensino Médio,0,Casado,Educação
30,10/01/1994,"Praça Pereira, 8
Vila Engenho Nogueira
04088-248 Fogaça / TO",Goiás,6585.73,Ensino Superior,1,Solteiro,Comércio
33,19/08/1990,"Rodovia Carvalho, 698
Santa Amelia
81022-262 Fernandes / AC",Santa Catarina,4278.48,Ensino Médio,0,Casado,Educação
